sample_weight_mode,train_size,num_repeats,low_rates_label,low_rates_count_mean,ftm_wall_seconds_mean,ftm_wall_seconds_std,gpsd_wall_seconds_mean,gpsd_wall_seconds_std,eval_wall_seconds_mean,eval_wall_seconds_std,global_rmse_mean,global_rmse_std,global_mae_mean,global_mae_std,global_rel_l1_mean_mean,global_rel_l1_mean_std,global_rel_l1_active_mean_mean,global_rel_l1_active_mean_std,global_rel_l2_mean,global_rel_l2_std,mass_mean_rel_error_mean,mass_mean_rel_error_std,low_global_rmse_mean,low_global_rmse_std,low_global_mae_mean,low_global_mae_std,low_global_rel_l1_mean_mean,low_global_rel_l1_mean_std,low_global_rel_l1_active_mean_mean,low_global_rel_l1_active_mean_std,low_global_rel_l2_mean,low_global_rel_l2_std,low_mass_mean_rel_error_mean,low_mass_mean_rel_error_std
lowflow_balanced_v1,6,3,"50,100",2.0,0.001691897710164388,0.00010687648930009119,0.0012306372324625652,0.0001563422851172828,1.8835067749023438e-05,5.840038639982171e-07,0.0012835197587053445,0.0001730119581966119,0.0008895381201419903,0.000133314172006811,9.841751789718407,2.6035342297467037,3.3512041778477712,0.921569356841,2.915721701306994,0.5770620226011801,1.5384368035287022,0.48048018960069266,0.0007905715842204856,0.0001823130500021419,0.0004558957170115818,0.00012180454011111711,23.388491697227778,6.240734064228945,6.473797358714887,2.052113364195446,6.454045912322054,1.4954678756960045,2.7815582881663388,1.1760547520250477
lowflow_balanced_v1,12,3,"50,100",2.0,0.0011290709177652996,0.00026521709125415293,0.0007952054341634115,0.0001855687359922149,1.2318293253580729e-05,2.7553138452147985e-06,0.0009819063298250389,0.00010562229870626182,0.0005633394103832177,2.9571064889233928e-05,5.30075867933114,1.3700643939968289,2.4883957577259146,0.32957664395001346,2.8556565313179796,0.4484955672256538,1.627368315058691,0.2883782794023887,0.0008690788609148352,0.0001559197312396291,0.0004165165041045307,6.458052957353361e-05,12.99186316830694,3.2656524907758726,5.497460210280142,0.4405829814905615,7.114897490104473,1.2901683116719995,3.763587103928114,0.45536828346239316
lowflow_balanced_v1,24,3,"50,100",2.0,0.0009357929229736328,1.557343637328579e-06,0.0006196498870849609,8.656334767711699e-05,9.457270304361979e-06,1.8399297241831186e-06,0.004406362328389625,0.002475509359255567,0.00303084234219431,0.0017195215763247586,65.51186466196462,47.16593716369387,18.48142756266785,12.256107089472662,13.363421561087373,8.55002655832857,21.041328093586756,15.46348658193718,0.00407739201501427,0.0027221361743877326,0.002806992242880011,0.0019161884557107052,160.21880197996433,116.16883738242288,38.12657994247815,25.752799293429547,33.428194910321416,22.343358535548962,51.74367633911146,38.90729953874767
lowflow_balanced_v1,42,3,"50,100",2.0,0.0006367365519205729,1.0559428207208448e-05,0.0004611015319824219,6.523555236254098e-06,7.0730845133463544e-06,2.9736021254650284e-07,0.002906304198152543,0.0010305944504219121,0.0019769646462813703,0.0007578795890029457,56.61744588827563,26.903214331823726,15.254004655211682,7.148595174549405,9.14162689687285,3.188925139367892,22.988510352663244,15.740543661426521,0.002824359426813225,0.0009768246378099427,0.001890981891213094,0.0006984238559450863,138.1300941586046,66.66572429974363,30.77216621818747,14.09092807617054,23.144227150939496,8.045786110260291,57.940334073252295,41.85652378164699
