raw_case_name,source_x_mm,source_y_mm,source_z_mm,leak_rate_ml_min,case_id,data_index,data_dir,raw_file_count,available_unique_frame_count,selected_steps,frame_selection_mode,frame_time_start,frame_time_end,raw_node_count,raw_u_min,raw_u_max,raw_v_min,raw_v_max,raw_w_min,raw_w_max,raw_total_bytes_selected,ignored_downloading_count,discarded_duplicate_count,ignored_bad_name_count,repaired_frame_count,repaired_frame_times
"6,200,-150,100",200,-150,0,100,case_0000,0,"F:\氢泄露\6,200.-150,100\100mlmin,0.59ms\all",240,240,4,integer_aligned,1.0,4.0,5141417,-0.5,0.5,-0.004999999888241291,0.800000011920929,-0.4000000059604645,0.4000000059604645,1645253760,0,0,0,0,
