condition,sensor_count,observed_time_steps,num_test_cases,low_rates_label,low_rates_count,wall_seconds,sensor_seconds_mean,reconstruction_seconds_mean,evaluation_seconds_mean,sensor_csv,output_dir,global_rmse_mean,global_rmse_std,global_mae_mean,global_mae_std,global_rel_l1_mean_mean,global_rel_l1_mean_std,global_rel_l1_active_mean_mean,global_rel_l1_active_mean_std,global_rel_l2_mean,global_rel_l2_std,mass_mean_rel_error_mean,mass_mean_rel_error_std,low_global_rmse_mean,low_global_rmse_std,low_global_mae_mean,low_global_mae_std,low_global_rel_l1_mean_mean,low_global_rel_l1_mean_std,low_global_rel_l1_active_mean_mean,low_global_rel_l1_active_mean_std,low_global_rel_l2_mean,low_global_rel_l2_std,low_mass_mean_rel_error_mean,low_mass_mean_rel_error_std
s06_t020,6,20,,,,0.0,,,,D:\github\Hydrogen-leak\SDIFT模型\results\_dryrun_sensor56\sensor_subsets\sensor_subset_6.csv,D:\github\Hydrogen-leak\SDIFT模型\results\_dryrun_sensor56\s06_t020,,,,,,,,,,,,,,,,,,,,,,,,
